"x_coord","y_coord","addr_state","loan_amnt","term","int_rate","installment","grade","home_ownership","annual_inc","verification_status","loan_status","purpose","dti","open_acc","pub_rec","total_acc"
-25.6765218584519,6.21508259273479,"NJ",35000," 60 months",14.65,826.24,"C","OWN",0.7008066,"Verified","Not Defaulted","home_improvement",16.06,19,0,29
-26.8043858476906,-24.8630453114137,"FL",11000," 60 months",11.53,242.09,"B","MORTGAGE",0.6747844,"Source Verified","Not Defaulted","debt_consolidation",19.88,6,0,37
-19.0143294249041,6.84850145883658,"NY",18400," 60 months",15.61,443.65,"C","RENT",0.6949773,"Verified","Not Defaulted","credit_card",14.74,13,1,26
37.8221248501409,5.74119194394838,"WV",8000," 36 months",13.11,269.98,"B","RENT",0.6815971,"Not Verified","Not Defaulted","debt_consolidation",11.89,4,0,10
-7.43888584941422,-32.4403756260996,"CA",20350," 60 months",17.57,512.01,"D","RENT",0.6727451,"Source Verified","Not Defaulted","debt_consolidation",23.47,6,0,10
23.6356249556053,20.7823701145662,"CA",8450," 36 months",14.99,292.89,"C","MORTGAGE",0.6537093,"Not Verified","Not Defaulted","debt_consolidation",7.5,5,0,10
18.006500765221,23.3220427037083,"AL",6000," 36 months",6.03,182.62,"A","MORTGAGE",0.6853026,"Not Verified","Not Defaulted","debt_consolidation",12.15,20,0,47
-2.75638230095694,11.8873419858736,"TX",4350," 36 months",11.53,143.51,"B","MORTGAGE",0.6695119,"Verified","Not Defaulted","debt_consolidation",39.17,21,0,37
-7.87845238401056,-5.1030235374252,"FL",18000," 60 months",13.99,418.74,"C","RENT",0.6677529,"Not Verified","Not Defaulted","debt_consolidation",23.13,14,0,36
21.7912149062115,-19.6194616348734,"FL",8000," 36 months",9.17,255.04,"B","RENT",0.6720027,"Source Verified","Not Defaulted","credit_card",9.1,8,1,25
22.7927282491054,5.24601888623738,"TN",8000," 36 months",9.71,257.05,"B","OWN",0.6649473,"Not Verified","Not Defaulted","debt_consolidation",23.69,8,0,14
-2.30869058870512,-13.4258383891367,"CO",7000," 36 months",17.76,252.23,"D","MORTGAGE",0.6941209,"Source Verified","Not Defaulted","debt_consolidation",21.55,13,0,17
23.822252657795,19.8293843004545,"AL",5000," 36 months",12.99,168.45,"C","MORTGAGE",0.6982072,"Not Verified","Not Defaulted","debt_consolidation",20.22,8,1,24
-4.83587733887548,30.7650947093717,"CA",15850," 36 months",15.88,556.31,"C","RENT",0.682408,"Verified","Not Defaulted","small_business",21.16,12,0,22
14.4211505131521,-11.9877466235458,"TX",20000," 36 months",9.17,637.58,"B","OWN",0.6758116,"Source Verified","Not Defaulted","home_improvement",3.08,7,1,16
11.4879787330944,-30.2045404571299,"TX",8000," 36 months",13.49,271.45,"C","RENT",0.6597453,"Source Verified","Not Defaulted","debt_consolidation",15.11,6,0,14
-23.1107044545754,13.9977587068949,"NY",25200," 60 months",18.55,647.48,"E","RENT",0.6894948,"Verified","Not Defaulted","major_purchase",32.68,20,1,25
35.3570966988223,3.02354104314459,"MN",9000," 36 months",15.31,313.36,"C","RENT",0.6629523,"Not Verified","Not Defaulted","debt_consolidation",15.57,6,0,7
14.7784154331243,-10.0097711985227,"SC",10000," 36 months",9.17,318.79,"B","OWN",0.719583,"Source Verified","Not Defaulted","credit_card",10.6,4,0,24
36.8134356672953,3.10431482603352,"CA",8400," 36 months",12.99,282.99,"C","RENT",0.6869331,"Not Verified","Not Defaulted","debt_consolidation",16.52,12,0,29
-4.49735272114761,-31.2440417133094,"CA",16000," 60 months",11.53,352.13,"B","RENT",0.7038848,"Source Verified","Not Defaulted","debt_consolidation",12.06,12,1,24
21.7140590669955,-3.60052963071417,"NH",12000," 36 months",10.62,390.72,"B","RENT",0.6509989,"Not Verified","Not Defaulted","Others",14.6,5,0,12
0.746394321958741,-7.08086936733031,"FL",35000," 36 months",8.18,1099.69,"B","MORTGAGE",0.7307993,"Source Verified","Not Defaulted","debt_consolidation",10.07,21,0,35
2.06625228064363,-12.9263286071502,"CA",9000," 36 months",9.17,286.92,"B","MORTGAGE",0.7277382,"Source Verified","Not Defaulted","debt_consolidation",8.3,12,0,30
19.97651717089,2.01084944953842,"IN",1000," 36 months",14.65,34.5,"C","OWN",0.6982072,"Not Verified","Not Defaulted","Others",13.72,12,0,37
-4.78923431483875,13.3155127282454,"CA",8000," 36 months",12.21,266.52,"B","MORTGAGE",0.6863978,"Verified","Not Defaulted","debt_consolidation",9.87,9,0,23
11.2813067118268,-30.9794021673194,"NY",9000," 36 months",14.49,309.75,"C","RENT",0.6945517,"Source Verified","Not Defaulted","debt_consolidation",16.44,19,3,26
-15.1411030493932,-18.1496360514145,"MD",16800," 60 months",14.48,395.1,"C","OWN",0.6772304,"Source Verified","Not Defaulted","credit_card",29.75,17,0,37
-4.55166479859796,31.1256475652085,"PA",10000," 36 months",15.59,349.55,"D","RENT",0.6649473,"Verified","Not Defaulted","small_business",33.37,9,0,12
-13.3894211848351,-3.66905291542029,"NJ",10500," 60 months",10.99,228.25,"B","MORTGAGE",0.6779196,"Not Verified","Not Defaulted","debt_consolidation",19.2,16,0,28
-6.11071794776771,-33.2743138425454,"GA",28000," 60 months",14.99,665.98,"C","RENT",0.7025505,"Source Verified","Not Defaulted","debt_consolidation",13.67,9,0,9
11.9484575312758,11.1159999835449,"VA",9100," 36 months",12.69,305.26,"C","MORTGAGE",0.6639631,"Not Verified","Not Defaulted","credit_card",26.82,15,0,18
-23.6348790468017,-4.94257308878882,"AR",22225," 60 months",9.17,463.2,"B","MORTGAGE",0.6958132,"Verified","Not Defaulted","credit_card",23.3,8,0,19
-6.00791190676373,3.21296481223143,"NY",32400," 36 months",18.55,1180.3,"D","MORTGAGE",0.7025505,"Verified","Not Defaulted","debt_consolidation",21.94,13,0,22
-3.35987166539962,11.8884804397762,"MI",6400," 36 months",11.53,211.14,"B","MORTGAGE",0.6818,"Verified","Not Defaulted","debt_consolidation",27.32,15,0,44
-23.0530314551453,14.0067141879324,"CA",17375," 60 months",20.99,469.96,"E","RENT",0.6847421,"Verified","Not Defaulted","major_purchase",33.44,12,0,20
13.7111180057257,-31.8904525635108,"NY",8000," 36 months",9.17,255.04,"B","RENT",0.6904699,"Source Verified","Not Defaulted","debt_consolidation",18,8,0,14
13.9792355284781,9.22449420872731,"TX",9000," 36 months",6.03,273.92,"A","MORTGAGE",0.7127648,"Not Verified","Not Defaulted","credit_card",15.42,19,0,39
11.5912125426054,-13.8534592715713,"NY",21000," 36 months",14.65,724.38,"C","OWN",0.7057937,"Source Verified","Not Defaulted","debt_consolidation",15.31,7,0,13
-39.195534246523,5.44962962135346,"LA",20000," 60 months",10.99,434.75,"B","MORTGAGE",0.6879801,"Verified","Not Defaulted","debt_consolidation",22.75,8,0,24
27.9360647577446,-10.817209360441,"CA",5000," 36 months",8.18,157.1,"B","RENT",0.6629523,"Not Verified","Not Defaulted","credit_card",29.4,5,0,16
9.5205940512367,-5.98215224766385,"TX",12000," 36 months",7.69,374.33,"A","MORTGAGE",0.6758116,"Source Verified","Not Defaulted","credit_card",16.23,13,0,23
-11.9584120703411,30.7799219885422,"VA",32000," 36 months",11.67,1057.83,"B","RENT",0.6879801,"Verified","Not Defaulted","debt_consolidation",20.49,6,0,17
6.30322610320368,4.35303681169585,"TX",16000," 36 months",6.68,491.7,"A","MORTGAGE",0.6934645,"Verified","Not Defaulted","credit_card",28.5,24,0,37
23.3334572775954,21.0209134570179,"CA",8000," 36 months",12.99,269.52,"C","MORTGAGE",0.6941209,"Not Verified","Not Defaulted","debt_consolidation",11.45,9,0,14
38.7372183449396,4.77330709316869,"NY",8000," 36 months",12.12,266.18,"B","RENT",0.6689616,"Not Verified","Not Defaulted","debt_consolidation",15.67,6,0,18
2.10011983970086,8.23270313223933,"NY",20000," 36 months",8.9,635.07,"A","MORTGAGE",0.6941209,"Verified","Not Defaulted","home_improvement",31.24,11,0,38
8.06199933242109,-36.1464818544102,"MO",25200," 36 months",16.99,898.33,"D","RENT",0.7322281,"Source Verified","Not Defaulted","debt_consolidation",15.74,10,0,26
9.69782649706689,-5.16360766007575,"FL",16000," 36 months",10.99,523.75,"B","MORTGAGE",0.6904699,"Source Verified","Not Defaulted","credit_card",14.8,9,0,21
10.8454080992913,-6.13841710112326,"FL",5000," 36 months",9.99,161.32,"B","MORTGAGE",0.6649473,"Source Verified","Not Defaulted","credit_card",17.23,7,1,11
-18.1724256003681,-7.74676803547269,"IL",11200," 60 months",15.61,270.05,"D","MORTGAGE",0.6509989,"Not Verified","Not Defaulted","credit_card",23.28,15,0,34
-2.60531724091285,7.69637018669656,"MO",21000," 36 months",11.99,697.41,"B","MORTGAGE",0.7042104,"Verified","Not Defaulted","debt_consolidation",31.61,30,0,56
-4.53031566645772,-31.1986608884362,"CA",16000," 60 months",10.99,347.8,"B","RENT",0.6894948,"Source Verified","Not Defaulted","debt_consolidation",11.4,8,0,15
-13.4582422722119,-3.60002734934712,"IL",14000," 60 months",10.99,304.33,"B","MORTGAGE",0.69061,"Not Verified","Not Defaulted","debt_consolidation",12.73,10,0,17
-5.87580051297819,37.6239076392653,"AZ",10000," 36 months",15.41,348.67,"D","RENT",0.6853026,"Verified","Not Defaulted","debt_consolidation",13.2,9,0,35
-6.84405026505867,12.9836531618593,"NJ",8000," 36 months",15.61,279.72,"C","MORTGAGE",0.7008066,"Verified","Not Defaulted","debt_consolidation",5.66,17,0,29
25.9981123556648,24.5561424219879,"FL",19000," 36 months",19.72,703.41,"D","MORTGAGE",0.7076017,"Not Verified","Not Defaulted","debt_consolidation",9.3,10,0,33
-26.7168936489182,-14.9630594334394,"IN",11000," 60 months",20.8,296.36,"E","MORTGAGE",0.6943296,"Source Verified","Not Defaulted","home_improvement",16.07,6,1,31
20.6057206702253,20.7979629224574,"IN",6000," 36 months",12.12,199.63,"B","MORTGAGE",0.6495683,"Not Verified","Not Defaulted","debt_consolidation",23.92,9,0,20
-6.97948943560353,13.7121841407104,"UT",5000," 36 months",16.29,176.51,"C","MORTGAGE",0.6574448,"Verified","Not Defaulted","debt_consolidation",4.9,9,3,43
21.2925929144896,21.8327947052695,"GA",8000," 36 months",10.15,258.71,"B","MORTGAGE",0.6629523,"Not Verified","Not Defaulted","debt_consolidation",16.62,13,0,21
-31.1606080407956,-19.2049045841756,"AL",26000," 60 months",20.99,703.25,"E","MORTGAGE",0.6904699,"Source Verified","Not Defaulted","debt_consolidation",9.47,10,0,29
5.76192533881694,-7.63562541790342,"CA",24000," 36 months",6.03,730.46,"A","MORTGAGE",0.7225314,"Source Verified","Not Defaulted","home_improvement",2.72,6,0,16
-8.49313979647268,-34.4521641009392,"GA",28500," 60 months",19.22,742.76,"D","RENT",0.6949773,"Source Verified","Not Defaulted","debt_consolidation",21.24,10,0,25
39.6888246531713,1.63013778969437,"WI",12000," 36 months",8.18,377.04,"B","RENT",0.6707783,"Not Verified","Not Defaulted","debt_consolidation",28.95,8,0,16
2.49394870343607,9.28405972702633,"OK",7000," 36 months",11.99,232.47,"B","MORTGAGE",0.7138802,"Verified","Not Defaulted","home_improvement",8.73,10,0,32
-6.90429009656356,6.55032761382039,"VA",20000," 36 months",17.56,718.65,"D","MORTGAGE",0.720194,"Verified","Not Defaulted","debt_consolidation",16.67,8,0,44
-22.9665759521539,13.9521694190302,"MN",20700," 60 months",20.99,559.89,"E","RENT",0.6677529,"Verified","Not Defaulted","major_purchase",20.71,8,0,16
14.5895093373966,4.73230093432738,"TX",28800," 36 months",7.89,901.03,"A","OWN",0.6904699,"Not Verified","Not Defaulted","credit_card",25.86,13,0,31
-26.945162469247,2.19384487082412,"VA",21000," 60 months",19.99,556.26,"E","MORTGAGE",0.7076017,"Verified","Not Defaulted","Others",21.1,13,0,40
21.6499227843875,23.4092545136457,"MA",10000," 36 months",9.99,322.63,"B","MORTGAGE",0.6879801,"Not Verified","Not Defaulted","debt_consolidation",26.62,8,1,21
28.5074445712552,-12.4677980867425,"CA",7300," 36 months",8.9,231.8,"A","RENT",0.670361,"Not Verified","Not Defaulted","credit_card",20.7,5,0,20
21.2532046314423,12.6974286684957,"IL",4500," 36 months",11.67,148.76,"B","MORTGAGE",0.6914168,"Not Verified","Not Defaulted","Others",3.1,9,0,14
1.0108505610288,-7.60162458885769,"ND",30000," 36 months",9.17,956.37,"B","MORTGAGE",0.7269259,"Source Verified","Not Defaulted","debt_consolidation",26.46,19,0,53
-31.3246943123248,2.21357949651585,"GA",22300," 60 months",25.83,665.43,"G","MORTGAGE",0.6805523,"Verified","Not Defaulted","debt_consolidation",21.31,20,0,28
-6.14090354044882,23.0746854865461,"MN",8000," 36 months",9.17,255.04,"B","RENT",0.6629523,"Verified","Not Defaulted","credit_card",27.36,8,0,12
-5.44125617127312,-33.5998994612321,"TX",24000," 60 months",12.05,534.48,"C","RENT",0.707307,"Source Verified","Not Defaulted","debt_consolidation",20.62,20,0,43
-8.67855448975252,-5.80489663409254,"OR",8000," 60 months",19.91,211.56,"E","RENT",0.6546296,"Not Verified","Not Defaulted","debt_consolidation",21.5,8,0,18
-0.913079492211912,-13.011287583718,"NC",9600," 36 months",13.33,324.99,"C","MORTGAGE",0.6586125,"Source Verified","Not Defaulted","debt_consolidation",17.9,7,0,9
-0.679520681162046,-14.2345516084575,"FL",7925," 36 months",12.99,266.99,"C","MORTGAGE",0.6765279,"Source Verified","Not Defaulted","debt_consolidation",29.53,17,0,32
-23.2932302242222,-18.0017414163424,"MD",24000," 60 months",9.49,503.93,"B","MORTGAGE",0.7087559,"Source Verified","Not Defaulted","Others",8.4,14,0,28
5.23409856994579,14.7329270223354,"NJ",8000," 36 months",13.67,272.15,"C","MORTGAGE",0.7174611,"Verified","Not Defaulted","Others",9.64,10,0,21
12.1385093099023,-26.6334967400474,"NC",5000," 36 months",13.33,169.27,"C","RENT",0.6792599,"Source Verified","Not Defaulted","home_improvement",13.38,8,0,13
20.952406194865,-3.83369223064709,"CA",6000," 36 months",11.14,196.84,"B","RENT",0.682408,"Not Verified","Not Defaulted","Others",22.41,16,0,30
21.2952752924092,12.6168388536433,"NC",2400," 36 months",11.53,79.18,"B","MORTGAGE",0.6785959,"Not Verified","Not Defaulted","Others",18.69,8,0,30
-32.7927198141434,-20.2432578559303,"IL",35000," 60 months",16.99,869.66,"D","MORTGAGE",0.7438286,"Source Verified","Not Defaulted","debt_consolidation",15.88,25,0,45
2.42539876603577,-8.67725229811291,"MI",24000," 36 months",6.24,732.74,"A","MORTGAGE",0.7342593,"Source Verified","Not Defaulted","debt_consolidation",17.21,15,0,53
-6.91928444776233,-6.20653781655234,"CA",24000," 60 months",9.99,509.82,"B","RENT",0.7140019,"Not Verified","Not Defaulted","debt_consolidation",9.86,7,0,22
4.92532572355262,16.7276062664431,"MN",9000," 36 months",24.99,357.8,"F","MORTGAGE",0.6735741,"Verified","Not Defaulted","Others",21.58,14,5,27
-5.79610783622405,2.86302549067556,"NC",35000," 36 months",19.72,1295.74,"D","MORTGAGE",0.6966296,"Verified","Not Defaulted","debt_consolidation",9.36,14,0,29
40.5538041324848,0.274370565309772,"CA",16000," 36 months",11.99,531.36,"B","RENT",0.6982072,"Not Verified","Not Defaulted","debt_consolidation",15.75,9,0,18
22.8371984339837,5.53670895712856,"HI",10000," 36 months",13.05,337.19,"B","OWN",0.7024265,"Not Verified","Not Defaulted","debt_consolidation",12.7,10,0,24
-12.1599684831216,-6.61888297813535,"NY",24000," 60 months",12.29,537.4,"C","OWN",0.6792599,"Not Verified","Not Defaulted","debt_consolidation",22.22,9,0,13
20.669473999644,4.72378722505274,"FL",12000," 36 months",11.14,393.65,"B","OWN",0.6733813,"Not Verified","Not Defaulted","major_purchase",24.7,9,0,16
15.4194308807223,15.3138855614131,"TX",5000," 36 months",11.53,164.96,"B","MORTGAGE",0.6597453,"Not Verified","Not Defaulted","home_improvement",29.84,9,0,20
9.47119950135739,-34.2935744093145,"CA",16200," 36 months",14.65,558.81,"C","RENT",0.6841727,"Source Verified","Not Defaulted","debt_consolidation",27.21,16,0,24
-13.9529513262464,-2.18904447065479,"OH",22000," 60 months",13.99,511.79,"C","MORTGAGE",0.670361,"Not Verified","Not Defaulted","debt_consolidation",17.75,7,0,15
14.0930966999575,-35.0927771711881,"WA",16950," 36 months",7.9,530.37,"A","RENT",0.6586125,"Source Verified","Not Defaulted","debt_consolidation",6.63,9,0,27
-35.7236348649977,4.99451300618865,"FL",20000," 60 months",15.99,486.26,"D","MORTGAGE",0.682768,"Verified","Not Defaulted","debt_consolidation",16.94,8,0,28
-28.7903164438489,-22.8601396250987,"GA",18000," 60 months",15.61,434.01,"C","MORTGAGE",0.6941209,"Source Verified","Not Defaulted","debt_consolidation",19.69,10,2,41
-6.34728344058693,11.5941524910381,"CT",10000," 36 months",15.1,347.15,"C","MORTGAGE",0.6808683,"Verified","Not Defaulted","debt_consolidation",20.12,15,2,27
11.8082683998811,9.30227871887441,"FL",14500," 36 months",9.17,462.25,"B","MORTGAGE",0.6549956,"Not Verified","Not Defaulted","credit_card",27.49,11,0,15
-37.1618296041613,-0.281346580616245,"IN",35000," 60 months",14.33,820.39,"C","MORTGAGE",0.707307,"Verified","Not Defaulted","debt_consolidation",11.72,15,0,42
3.81308171788165,-11.5649121860324,"TX",14400," 36 months",6.68,442.53,"A","MORTGAGE",0.6974274,"Source Verified","Not Defaulted","debt_consolidation",24.86,13,0,60
-27.0225927600391,-20.7967559274825,"AL",11000," 60 months",15.61,265.23,"D","MORTGAGE",0.6629523,"Source Verified","Not Defaulted","debt_consolidation",25.29,7,0,12
-6.79087469664787,4.04954486211843,"FL",27500," 36 months",16.55,974.31,"D","MORTGAGE",0.6866665,"Verified","Not Defaulted","debt_consolidation",36.43,9,0,16
-24.4486734681002,17.3516494682787,"IL",11225," 60 months",25.99,336.02,"F","RENT",0.6936847,"Verified","Not Defaulted","debt_consolidation",6.34,12,0,33
-5.22886777063614,12.5453551373093,"FL",5000," 36 months",13.18,168.91,"C","MORTGAGE",0.6659062,"Verified","Not Defaulted","debt_consolidation",17.67,38,0,62
4.33730374187551,2.40278790061234,"OH",35000," 36 months",7.89,1095,"A","MORTGAGE",0.7243603,"Verified","Not Defaulted","credit_card",16.54,14,0,31
13.3428561101999,8.18519532688043,"TX",19200," 36 months",6.68,590.04,"A","MORTGAGE",0.71612,"Not Verified","Not Defaulted","credit_card",19.27,17,0,36
21.9584528603432,21.7686188959558,"FL",7500," 36 months",11.67,247.93,"B","MORTGAGE",0.6894948,"Not Verified","Not Defaulted","debt_consolidation",19.78,15,1,26
21.3090821902032,24.4453464807918,"AZ",15000," 36 months",9.71,481.97,"B","MORTGAGE",0.6792599,"Not Verified","Not Defaulted","debt_consolidation",7.84,8,1,18
36.901676231176,0.910655576641572,"NY",14400," 36 months",14.33,494.47,"C","RENT",0.6597453,"Not Verified","Not Defaulted","debt_consolidation",4.15,9,0,12
37.9867227424726,6.33137299835967,"IL",7500," 36 months",11.14,246.03,"B","RENT",0.668156,"Not Verified","Not Defaulted","debt_consolidation",7.18,4,0,16
-24.9253562643477,-5.644226070968,"AR",35000," 60 months",9.49,734.9,"B","MORTGAGE",0.7140019,"Verified","Not Defaulted","credit_card",7.82,8,0,20
-31.7092434147979,1.58948920250921,"FL",23850," 60 months",23.83,683.77,"F","MORTGAGE",0.6765279,"Verified","Not Defaulted","debt_consolidation",22.95,25,0,49
-22.536072917565,20.9947719928854,"CA",30000," 60 months",20.5,803.19,"E","RENT",0.7225314,"Verified","Not Defaulted","debt_consolidation",14.13,10,1,17
-15.3239985314651,-2.27370101320699,"NY",16000," 60 months",16.55,393.79,"D","MORTGAGE",0.6863978,"Not Verified","Not Defaulted","debt_consolidation",30.16,15,0,33
27.9904719481134,-12.591701127844,"NY",4000," 36 months",7.69,124.78,"A","RENT",0.6288349,"Not Verified","Not Defaulted","credit_card",12.08,6,0,6
-5.91257219300239,9.00854539176184,"IN",15000," 36 months",15.31,522.26,"C","MORTGAGE",0.6639631,"Verified","Not Defaulted","debt_consolidation",18.06,7,1,16
10.1504102223696,-21.7462379232726,"MI",5000," 36 months",12.29,166.77,"C","RENT",0.6853026,"Source Verified","Not Defaulted","Others",11.4,19,1,36
28.9964050355633,-13.3189692325958,"NY",10000," 36 months",6.24,305.31,"A","RENT",0.7101456,"Not Verified","Not Defaulted","credit_card",15.58,9,0,19
-17.0872289885001,-25.874253872648,"NC",24300," 60 months",28.49,763.8,"G","OWN",0.7042104,"Source Verified","Not Defaulted","home_improvement",31.31,13,0,19
-20.6528165457692,-12.8238264536517,"LA",35000," 60 months",13.99,814.21,"C","MORTGAGE",0.6923427,"Source Verified","Not Defaulted","credit_card",37.11,11,0,24
5.34223606394659,3.20111837308976,"VA",22400," 36 months",6.03,681.76,"A","MORTGAGE",0.7243603,"Verified","Not Defaulted","credit_card",7.82,10,0,29
21.9745714267157,23.1131859494005,"PA",10000," 36 months",11.55,330,"B","MORTGAGE",0.6597453,"Not Verified","Not Defaulted","debt_consolidation",21.28,5,1,10
8.05789682477311,-4.88467868133171,"VA",21200," 36 months",8.9,673.17,"A","MORTGAGE",0.7042104,"Source Verified","Not Defaulted","credit_card",15.9,22,0,43
-2.87485086096209,7.01864008326552,"IN",20000," 36 months",6.03,608.72,"A","MORTGAGE",0.6970308,"Verified","Not Defaulted","debt_consolidation",26.49,23,1,32
34.9638288294848,-5.68954675329496,"CA",7000," 36 months",9.32,223.63,"A","RENT",0.6720027,"Not Verified","Not Defaulted","small_business",7.8,8,0,17
34.9097641546821,5.43587500276457,"CA",2400," 36 months",15.88,84.24,"C","RENT",0.6575632,"Not Verified","Not Defaulted","debt_consolidation",13.15,10,0,11
13.3427749123642,8.90098464842789,"IN",13500," 36 months",5.32,406.55,"A","MORTGAGE",0.6970308,"Not Verified","Not Defaulted","credit_card",17.82,8,0,23
-1.18348327789047,-9.4655481147459,"GA",20000," 36 months",12.29,667.06,"C","MORTGAGE",0.6792599,"Source Verified","Not Defaulted","debt_consolidation",29.58,7,0,33
20.4220536873115,-2.53498225805943,"UT",1000," 36 months",7.68,31.19,"A","RENT",0.6586125,"Not Verified","Not Defaulted","Others",1.8,12,0,16
-7.51105134578739,-34.439471088852,"TX",28000," 60 months",16.55,689.12,"D","RENT",0.6894948,"Source Verified","Not Defaulted","debt_consolidation",30.86,27,0,40
8.44464477275654,-34.1430851013546,"MN",17000," 36 months",15.41,592.73,"D","RENT",0.6770211,"Source Verified","Not Defaulted","debt_consolidation",36.06,14,3,23
-26.8801149526109,-22.5556931127661,"CO",12500," 60 months",13.99,290.79,"C","MORTGAGE",0.6814921,"Source Verified","Not Defaulted","debt_consolidation",33.26,18,0,29
-30.3489564154031,-22.8272774402387,"IN",24000," 60 months",13.33,550.14,"C","MORTGAGE",0.688695,"Source Verified","Not Defaulted","debt_consolidation",26.78,12,0,38
7.71258008512804,-3.76312813367572,"GA",29000," 36 months",10.99,949.29,"B","MORTGAGE",0.7225314,"Source Verified","Not Defaulted","credit_card",5.18,3,0,6
6.24177577413701,-16.7699599200314,"OR",1600," 36 months",15.61,55.95,"D","MORTGAGE",0.6842335,"Source Verified","Not Defaulted","Others",24.7,11,0,28
-0.481492938066859,-12.5686396720673,"NY",10000," 36 months",12.59,334.97,"C","MORTGAGE",0.6677529,"Source Verified","Not Defaulted","debt_consolidation",5.41,7,0,27
0.491043104145102,-7.05162783145148,"NM",35000," 36 months",11.99,1162.34,"B","MORTGAGE",0.7289974,"Source Verified","Not Defaulted","debt_consolidation",10.14,12,0,20
-16.458623417669,-23.4999845361081,"NY",23000," 60 months",16.55,566.06,"D","OWN",0.6720027,"Source Verified","Not Defaulted","debt_consolidation",28.47,12,0,24
-7.2876321752581,-31.3109122112303,"FL",15000," 60 months",17.86,379.76,"D","RENT",0.6892468,"Source Verified","Not Defaulted","debt_consolidation",10.92,11,0,29
20.7737789703407,-2.68819435711683,"KY",4650," 36 months",9.32,148.56,"A","RENT",0.65367,"Not Verified","Not Defaulted","Others",8.48,5,0,15
7.88531401580579,-4.76222342791184,"AZ",24000," 36 months",6.24,732.74,"A","MORTGAGE",0.7018635,"Source Verified","Not Defaulted","credit_card",21.64,16,0,48
1.54066062762167,-12.7149942947738,"NC",10000," 36 months",10.64,325.69,"B","MORTGAGE",0.6904699,"Source Verified","Not Defaulted","debt_consolidation",17.76,16,0,26
13.1005026434129,-15.5008865418607,"OH",5000," 36 months",12.69,167.73,"C","OWN",0.6758116,"Source Verified","Not Defaulted","debt_consolidation",27.19,13,0,35
-5.80150245192387,7.81476462338273,"MI",17300," 36 months",12.29,577.01,"C","MORTGAGE",0.7051376,"Verified","Not Defaulted","debt_consolidation",13.79,17,0,43
12.0236491313362,-33.1925532670733,"CA",12000," 36 months",13.53,407.4,"B","RENT",0.6918837,"Source Verified","Not Defaulted","debt_consolidation",19.36,14,0,24
30.4956829865052,-12.0468769309932,"PA",12000," 36 months",11.44,395.37,"B","RENT",0.6858544,"Not Verified","Not Defaulted","credit_card",4.99,9,0,18
-16.2237717922794,-22.4868346907513,"MS",16000," 60 months",13.18,365.53,"C","OWN",0.6904699,"Source Verified","Not Defaulted","debt_consolidation",7.88,9,0,34
-13.2628870289808,-2.28795153905496,"NV",25000," 60 months",10.99,543.44,"B","MORTGAGE",0.6978195,"Not Verified","Not Defaulted","debt_consolidation",22.59,10,0,25
-7.05733545818892,11.584041446548,"WI",8000," 36 months",15.99,281.22,"D","MORTGAGE",0.6720027,"Verified","Not Defaulted","debt_consolidation",18.92,15,0,41
39.5212659478746,7.41887396847258,"WA",4000," 36 months",6.49,122.58,"A","RENT",0.652378,"Not Verified","Not Defaulted","debt_consolidation",6.54,7,0,9
10.3391002716373,-5.89826236075893,"WA",8475," 36 months",11.14,278.03,"B","MORTGAGE",0.6970308,"Source Verified","Not Defaulted","credit_card",14.35,9,0,32
-19.4929086741337,20.4897979111297,"WA",30000," 60 months",13.99,697.9,"C","RENT",0.7022087,"Verified","Not Defaulted","debt_consolidation",32.06,21,0,29
-8.07339999803111,38.6078229633971,"FL",5275," 36 months",14.64,181.94,"C","RENT",0.6432493,"Verified","Not Defaulted","debt_consolidation",14.45,9,1,36
3.42763282164206,-12.1124163741581,"NC",12000," 36 months",6.39,367.19,"A","MORTGAGE",0.6904699,"Source Verified","Not Defaulted","debt_consolidation",25.52,5,1,37
13.5163479259175,-9.66135352019849,"TX",18900," 36 months",13.99,645.87,"C","OWN",0.6811816,"Source Verified","Not Defaulted","credit_card",39.13,19,0,24
37.060931346141,1.9849590766568,"IL",9600," 36 months",13.16,324.2,"C","RENT",0.666841,"Not Verified","Not Defaulted","debt_consolidation",5.21,11,0,23
10.8245983639957,-31.853688596252,"FL",12000," 36 months",13.33,406.24,"C","RENT",0.6574448,"Source Verified","Not Defaulted","debt_consolidation",20.64,7,0,8
21.8315558641517,12.4200017297094,"CA",5000," 36 months",13.98,170.84,"C","MORTGAGE",0.6879801,"Not Verified","Not Defaulted","Others",2.8,6,0,15
-25.039599401829,-5.17029075359916,"OH",32000," 60 months",13.33,733.52,"C","MORTGAGE",0.6874604,"Verified","Not Defaulted","credit_card",19.12,6,0,20
-20.9421829839764,-14.7924729445081,"CO",20000," 60 months",15.99,486.26,"D","MORTGAGE",0.6792599,"Source Verified","Not Defaulted","credit_card",39.89,30,0,47
-6.42009578115225,-34.7139796559458,"MI",35000," 60 months",13.99,814.21,"C","RENT",0.6961011,"Source Verified","Not Defaulted","debt_consolidation",31.9,12,0,26
-11.7448397261157,29.1168151834066,"CO",30000," 36 months",16.29,1059.02,"C","RENT",0.7042104,"Verified","Not Defaulted","major_purchase",4.33,7,0,13
-10.1697325866249,-18.1102729719237,"NJ",22500," 60 months",13.35,515.99,"C","RENT",0.6949773,"Source Verified","Not Defaulted","credit_card",15.23,13,0,26
